STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,ACTIVITY,Economic activity,UNIT_MEASURE,Unit of measure,CHAPTER,Chapter,TIME_PERIOD,Time period,OBS_VALUE,Observation value,ADJUSTMENT,Adjustment,COUNTERPART_AREA,Counterpart area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,CONSOLIDATION,Consolidation status,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,MATURITY,Original and residual maturity,PRODUCT,Product,PENSION_FUNDTYPE,Pension fund type,CURRENCY_DENOM,Currency of denomination,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,REF_YEAR_PRICE,Price reference year,BASE_PER,Base period,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,IRL,Ireland,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2016,,35.0213707554723,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,IRL,Ireland,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2017,,34.5880926425307,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,IRL,Ireland,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2018,,34.904324203209,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,IRL,Ireland,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2019,,33.8671665497155,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,IRL,Ireland,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2020,,35.8962662532993,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,IRL,Ireland,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2021,,36.6115759664767,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,IRL,Ireland,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2022,,38.8943538218663,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,IRL,Ireland,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2023,,31.0043133846573,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2005,,3.84989128915784,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2006,,3.60928349360133,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2007,,3.84199678586814,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2008,,4.15474963844622,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2009,,4.26412633608347,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2010,,4.31707804274706,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2011,,4.33180444722675,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2012,,4.54071687023178,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2013,,4.53351578212675,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2014,,4.58278637556999,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2015,,4.74934398112089,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2016,,4.35739140480298,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2017,,4.6727742114544,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2018,,4.75399707357113,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2019,,4.89522729924817,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2020,,5.36762773245002,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2021,,4.87720156283868,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,E,Estimated value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,COL,Colombia,B1G,Gross value added,K,Financial and insurance activities,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2022,,4.31056927305974,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,E,Estimated value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,1993,,23.2183347541011,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,E,Estimated value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,1994,,23.3367815869473,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,E,Estimated value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,1995,,23.5059488379412,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,1996,,24.4592759233443,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,1997,,25.3044176457926,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,1998,,24.8721564792571,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,1999,,24.7011333417784,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2000,,25.4938375745871,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2001,,25.7561766807718,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2002,,24.3031041320256,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2003,,23.5733961791523,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2004,,24.9953424139276,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2005,,24.9309703154706,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2006,,25.5231213089167,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2007,,25.5736270432072,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2008,,24.1689937499113,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_IV@DF_NAAG_IV(1.0),NAAG Chapter 4: Production,I,A,Annual,CZE,Czechia,B1G,Gross value added,C,Manufacturing,PT_B1G,Percentage of gross value added,NAAG_IV,Part IV: Production,2009,,22.4884037067794,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1G,"Value added, gross",_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
