åoçœäàìÆï ïtâ¡âøíläz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Value Added by Economic Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024îNÇVÅ|ÇXåéä˙élîºä˙ï ÇfÇcÇoë¨ïÒÅiÇQéüë¨ïÒílÅjÇ…äÓÇ√Ç≠êÑåvíl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,áW,2008Q4,6937.1,635.5,104144.7,13169.6,1770.1,2198.0,9050.7,4968.8,3410.4,8866.2,5611.6,16745.2,3365.4,5789.6,3580.9,16909.8,10430.0,19710.8,26824.2,65370.2,29694.9,14209.2,25100.5,19562.1,59948.2,40211.1,26223.5,18496.5,32131.0,25962.7,510856.4,513735.4,-7227.6,506507.8,6937.1,131012.4,373724.3,
2009,áT,2009Q1,6561.6,298.0,84472.7,12195.4,1591.5,1842.1,8383.7,5146.4,2309.7,6017.3,5024.1,13633.3,2109.0,4577.6,2928.5,11648.2,8718.0,16336.0,26151.8,65419.1,25949.4,13688.9,24885.7,19873.1,59939.6,39307.7,26105.4,18469.1,32614.8,24833.9,483006.9,486468.2,-4383.4,482084.8,6561.6,110435.5,366380.3,
2009,áU,2009Q2,6593.9,338.5,87889.8,12248.3,1554.5,2026.2,8897.3,5204.0,2386.0,6466.7,5095.8,11583.6,3055.0,4736.3,3352.7,13009.3,9133.5,16640.7,27161.0,66795.5,26114.1,13494.9,25209.4,20528.9,59784.0,38492.2,26471.5,18620.8,32661.4,24897.5,490320.4,493473.3,-1873.8,491599.5,6593.9,114879.1,368944.8,
2009,áV,2009Q3,6501.8,407.0,94236.8,12563.5,1515.3,2007.8,9076.3,5371.5,2492.0,7766.7,5208.8,12066.8,3562.9,4940.0,3535.2,15680.0,9440.7,16608.0,25478.2,67728.7,26993.5,13272.9,24678.7,20742.6,59788.4,37856.2,26513.5,18671.1,32990.5,24441.7,495869.2,499440.9,-8090.7,491350.3,6501.8,119674.8,369610.3,
2009,áW,2009Q4,6561.6,453.9,98228.6,12539.8,1536.8,2054.6,9261.0,5397.4,2605.1,8394.2,5054.3,12628.3,3752.8,5174.1,3814.8,17537.6,9549.0,16597.4,24925.1,66635.6,27096.8,12916.7,24719.7,20800.7,59890.2,37315.9,26588.4,18735.6,32967.6,24322.7,497836.0,501379.3,-3905.2,497474.0,6561.6,123244.8,367939.9,
2010,áT,2010Q1,6360.7,405.2,103688.6,13058.7,1487.7,2157.1,9739.7,5437.2,2710.0,10417.8,5215.8,13412.6,4060.9,5458.7,3865.2,17665.7,10056.8,18194.9,24958.9,67779.2,27420.7,13364.5,24580.1,20661.4,60361.6,38382.5,25860.4,18461.4,32922.9,24242.5,506551.2,510157.0,-7534.5,502622.5,6360.7,128888.8,371221.0,
2010,áU,2010Q2,6021.6,411.1,106247.8,12523.3,1477.9,2228.4,9725.6,5556.9,2775.6,10685.8,5020.3,14286.4,4422.6,5801.9,4204.1,18282.4,10126.4,17844.9,23950.2,68061.9,27645.5,13198.6,24998.5,20668.6,60590.8,38441.2,26194.4,18703.3,33762.7,24436.6,510256.9,513830.4,-5092.0,508738.4,6021.6,130618.6,373522.6,
2010,áV,2010Q3,6343.7,387.2,109060.9,13841.4,1534.7,2235.6,10161.5,5606.2,2849.8,10669.8,5026.9,14804.1,4290.3,5949.4,4282.0,18650.3,10229.6,18482.7,24246.1,69121.2,27390.8,13048.4,24901.6,20365.8,60704.4,38318.9,26172.5,18775.5,34027.7,24456.2,514786.1,518486.7,-575.9,517910.8,6343.7,133780.6,374609.7,
2010,áW,2010Q4,6125.7,374.1,106016.6,12119.0,1546.2,2240.5,10245.1,5571.0,2923.5,10715.3,4999.6,14741.6,4289.0,5949.6,4489.2,16548.2,10216.3,17917.1,24779.0,68877.1,27226.1,12733.6,24632.0,20347.3,61165.3,37447.3,26351.2,18870.4,34109.7,24105.9,510242.9,513092.4,657.2,513749.6,6125.7,131199.0,372816.2,
2011,áT,2011Q1,6172.4,403.3,101981.0,12167.7,1517.2,2202.0,9670.0,5231.4,3005.8,9450.5,4546.4,14962.2,4759.5,5836.4,4044.8,14922.6,9858.5,16093.0,25444.9,68169.4,26530.9,12727.1,24346.4,20095.9,61119.4,39191.3,26419.7,19047.6,33810.4,23451.8,504573.2,507793.7,414.8,508208.6,6172.4,127778.1,370419.6,
2011,áU,2011Q2,6287.9,403.6,98041.1,11778.0,1499.8,2163.8,9832.4,4892.5,2981.4,8284.8,4574.2,15271.6,4311.0,5770.3,3979.0,12846.5,9844.6,15992.3,24512.7,68821.1,26295.3,12693.0,24677.4,20059.9,61171.9,39645.2,26360.4,19147.3,33949.6,23952.9,501588.6,505175.5,-1267.2,503908.3,6287.9,122884.6,372201.8,
2011,áV,2011Q3,6365.3,390.9,106226.9,12336.5,1499.1,2173.7,9932.6,5087.3,3154.0,8974.7,4645.6,15615.9,4677.4,6055.8,4458.4,18061.0,10078.2,16066.2,24475.7,71346.4,27643.6,13005.2,24530.7,20329.2,61437.9,40087.0,26305.9,19164.8,34252.1,24138.5,515065.1,518519.5,-2379.2,516140.3,6365.3,131065.5,377603.4,
2011,áW,2011Q4,6353.5,404.0,105992.8,12494.7,1514.1,2263.1,9728.3,5232.8,3046.6,8879.2,4716.4,16251.1,4446.6,6112.8,3678.3,18319.9,10130.9,15991.1,24231.7,70823.5,27807.5,13211.3,24741.4,20255.5,61780.4,39907.3,26397.7,19186.6,34285.1,24400.9,514678.8,518117.7,-2630.3,515487.4,6353.5,130605.8,377937.7,
2012,áT,2012Q1,6433.6,395.8,109731.1,12888.4,1583.2,2061.4,10187.1,5517.2,2919.9,9690.4,4968.0,16118.7,4682.8,5901.5,4171.7,19464.7,10381.6,14264.7,24552.9,71936.1,28826.4,12627.6,24670.9,20253.7,61643.1,39337.7,26341.9,19124.8,35804.2,24409.1,518974.8,522280.0,345.4,522625.4,6433.6,134669.0,378585.1,
2012,áU,2012Q2,6064.1,377.3,106122.7,12078.1,1556.9,1975.4,10037.6,5504.2,2780.7,9730.0,4792.2,15578.2,4465.9,6201.4,3804.2,18087.6,10159.3,13683.6,24446.7,71030.2,28266.5,12344.8,24633.8,20328.2,61674.9,39786.5,26309.5,19145.3,35623.4,24018.2,512497.3,516008.9,1793.7,517802.6,6064.1,130952.6,376252.2,
2012,áV,2012Q3,6286.3,364.1,103979.5,12327.4,1543.9,1955.5,9989.1,5548.1,2819.6,9680.4,4712.7,15288.2,4249.2,5959.6,3641.0,16716.0,10040.7,13758.7,24334.3,71441.0,27909.6,12229.0,24734.4,20426.9,61888.6,40000.8,26315.3,19136.1,35916.0,23854.9,511283.4,514809.5,1056.3,515865.8,6286.3,128686.7,377044.2,
2012,áW,2012Q4,6183.4,373.9,101415.8,12439.7,1536.7,1962.2,9946.9,5680.6,2755.5,9024.2,4803.7,14788.6,4383.1,5999.4,3223.2,15237.2,9981.8,13874.0,24694.2,71981.1,27978.4,12196.5,24695.9,20970.8,62102.3,40580.8,26306.5,19106.2,36416.7,23865.7,511882.7,515200.9,377.7,515578.6,6183.4,126491.1,379672.1,
2013,áT,2013Q1,6151.5,418.2,101965.0,12244.3,1475.7,2023.8,10058.0,7097.2,2829.9,10083.6,4655.1,14220.4,4054.0,5856.4,3344.4,14386.0,10183.7,14842.8,25044.9,72524.7,27712.6,13405.7,25214.2,22158.7,62536.2,40265.0,26216.1,19057.8,37018.3,23542.8,517786.7,521059.9,1416.0,522475.9,6151.5,127413.4,384324.8,
2013,áU,2013Q2,6150.7,425.3,103203.7,12343.5,1477.1,2096.5,10202.5,7204.0,2917.8,10098.0,4718.8,14366.5,4235.1,5704.6,3502.1,14491.4,10444.6,14773.4,26119.7,73179.8,28316.6,13297.1,25510.9,22981.6,62753.2,41215.6,26065.1,19016.4,36966.7,23136.5,523258.3,526663.4,636.5,527299.9,6150.7,129735.7,387274.1,
2013,áV,2013Q3,6200.5,426.4,106469.3,12780.9,1472.5,2166.2,10314.5,7350.9,2972.9,9855.6,4870.9,14909.6,4545.9,5948.2,3760.3,15505.7,10708.2,15085.9,27107.6,72374.9,28704.6,13413.0,25652.7,22096.1,63200.4,41480.3,26052.9,18923.5,37362.7,23575.1,528185.6,531405.7,1007.0,532412.7,6200.5,133992.3,387881.3,
2013,áW,2013Q4,6087.4,425.7,106813.2,12574.2,1443.4,2197.4,10365.0,7198.6,3019.3,9910.3,4942.9,15046.8,4242.5,6207.3,4004.0,15479.9,10845.1,14993.7,27494.5,72297.7,28658.9,13255.1,25726.5,22179.7,63421.6,41509.2,26014.5,18874.6,37354.5,23348.5,528579.0,531848.1,17.0,531865.1,6087.4,134736.1,387639.5,
2014,áT,2014Q1,5773.8,414.7,107060.0,12699.5,1405.1,2133.4,10091.6,6236.3,3048.7,10135.0,5092.9,14970.7,4536.7,6730.7,3754.1,15651.1,10933.6,15606.7,27413.0,73239.8,29586.0,13821.6,25553.7,22156.5,63530.7,41010.1,26215.0,18966.2,37291.9,23470.4,530950.1,534218.7,1673.4,535892.1,5773.8,134907.8,390197.7,
2014,áU,2014Q2,5762.8,436.0,106757.2,12388.1,1402.0,2107.8,10095.6,6464.5,3069.9,10306.4,4759.9,15181.3,4752.7,6650.5,3786.2,15528.3,10633.9,15803.5,26683.6,67755.2,28489.6,13608.9,25337.5,21848.5,64110.0,41265.6,26049.5,18881.9,37482.7,22712.8,522676.0,525569.8,785.8,526355.6,5762.8,133898.8,383032.2,
2014,áV,2014Q3,5880.6,439.4,106849.3,12575.6,1417.4,2138.8,10169.7,6323.5,3031.0,10227.7,4797.1,15343.3,4997.1,6702.7,3618.5,15122.7,10674.5,15692.1,26566.3,67888.7,28987.1,13345.8,25611.3,22198.5,64077.6,41346.6,26118.3,18872.2,37843.1,23059.0,524521.3,527619.2,-726.1,526893.1,5880.6,133884.6,384774.8,
2014,áW,2014Q4,5755.2,434.8,107388.5,12873.8,1462.9,2221.1,10479.0,6296.5,3042.6,10041.8,4852.3,14797.3,5348.2,6704.1,3706.5,14939.2,10857.2,16163.8,27045.6,67735.0,29071.3,13273.2,26012.1,22912.1,64084.8,40804.8,26217.3,18904.4,37919.3,22919.9,526451.5,529624.9,-212.7,529412.2,5755.2,134910.7,385771.2,
2015,áT,2015Q1,5735.3,385.9,109885.9,12821.5,1614.6,2508.4,10993.8,4991.8,3062.6,10244.4,4943.3,16531.2,5276.7,6653.0,3824.3,15283.1,11155.0,15607.5,27376.4,69761.7,28366.2,12597.5,26622.9,22783.2,64430.8,42240.5,26318.2,18817.7,39097.5,22605.9,532764.3,535931.2,1406.6,537337.8,5735.3,137687.1,389277.7,
2015,áU,2015Q2,5589.0,438.8,111306.7,13383.6,1626.3,2544.3,11214.2,5639.4,3136.8,9683.7,5066.1,16208.4,5499.8,6644.7,3717.8,15703.5,11386.9,15796.6,27927.0,70394.0,28802.1,12842.2,26580.9,23182.9,64614.0,41888.6,26337.4,18756.8,39793.2,22935.0,537272.2,540286.5,-2082.6,538203.9,5589.0,139712.4,391939.0,
2015,áV,2015Q3,5463.8,417.8,109503.0,13270.5,1590.8,2528.0,11185.4,5165.9,3060.3,9786.3,5134.3,15478.5,5348.5,6467.9,3643.1,15617.8,11304.6,15361.7,27988.8,70369.9,28413.8,12736.5,26458.6,23292.4,64545.0,42208.5,26410.6,18806.0,40019.4,22400.1,534395.9,537522.8,1331.1,538853.9,5463.8,137954.1,391032.2,
2015,áW,2015Q4,5458.1,398.5,109548.8,13286.0,1583.2,2443.0,11597.0,5214.2,3024.0,9736.1,5068.0,15051.8,5489.8,6740.6,3541.7,15565.6,11246.6,15000.4,28263.6,70079.1,28308.0,12717.7,26792.5,22798.9,64706.3,42560.1,26526.8,18837.4,40703.7,22524.0,534848.3,537949.3,-16.2,537933.1,5458.1,138249.3,391430.0,
2016,áT,2016Q1,5293.8,374.5,109646.1,13543.9,1390.0,2656.1,12143.6,5229.5,2955.1,9874.8,4802.4,15283.6,5633.5,6397.3,3237.5,15719.5,10743.8,14774.8,28547.0,69243.5,28581.0,13097.7,26859.6,22438.4,64595.0,43397.5,26551.0,18803.2,42269.1,22546.5,536005.8,539605.9,2280.2,541886.1,5293.8,138586.9,392754.2,
2016,áU,2016Q2,5156.7,371.0,110042.6,13490.2,1361.4,2566.0,12437.3,5508.1,2896.3,10042.9,4775.1,15468.9,5736.4,6687.4,3215.3,15216.9,10568.4,15615.2,29082.6,69002.9,28380.8,13088.9,26917.6,22460.1,64770.6,43486.5,26577.9,18821.8,41227.0,22177.6,535828.4,538985.7,2053.2,541038.9,5156.7,139505.1,391974.6,
2016,áV,2016Q3,5026.2,385.2,110237.8,13358.1,1364.6,2526.1,12387.3,5241.5,2927.8,10001.7,4819.5,15542.3,5841.8,6811.1,3198.4,15494.5,10652.8,15597.1,29585.4,70052.4,28476.0,13289.5,26854.1,22448.7,64918.1,43788.4,26651.6,18867.1,41587.1,22017.3,538383.4,541839.2,353.5,542192.7,5026.2,140215.2,393969.6,
2016,áW,2016Q4,4982.0,393.3,110771.4,13374.7,1322.4,2533.0,12279.9,5302.7,2966.8,9816.5,4915.0,15776.7,6234.4,6918.0,3133.2,15508.1,10659.3,15614.0,29529.8,70196.1,28473.6,13237.0,26762.5,22616.3,64921.5,44458.8,26646.0,18844.6,41543.5,21977.2,539826.8,543241.7,-314.3,542927.5,4982.0,140708.0,394818.6,
2017,áT,2017Q1,5227.1,426.5,111912.8,13398.3,1325.1,2585.1,12016.1,5476.9,3107.5,9653.7,5259.0,15982.9,5870.6,7254.1,3055.0,15933.7,10978.3,16475.5,28951.4,71765.0,29081.8,13582.8,26889.6,22823.3,65201.9,43478.3,26738.9,18891.7,41329.6,21900.7,544171.3,547465.7,-389.9,547075.8,5227.1,141317.4,397957.9,
2017,áU,2017Q2,5106.3,408.0,113565.0,13732.2,1343.1,2638.3,12089.3,5319.7,3170.4,9730.6,5148.0,16689.5,5815.9,7535.8,3041.5,16178.1,11176.2,16480.5,30369.5,72249.0,29117.0,13563.7,26803.8,22919.7,65298.0,43346.3,26758.7,18886.5,41219.4,22654.9,548581.5,552025.4,-2627.6,549397.8,5106.3,144381.3,399250.6,
2017,áV,2017Q3,5181.9,393.3,115580.1,13746.8,1370.0,2715.9,12504.4,5429.7,3258.4,10038.9,5211.7,16989.0,5951.9,7681.9,3074.7,16284.4,11398.2,16605.6,29933.0,71709.8,29454.6,13722.2,27054.3,23048.7,65237.0,43514.1,26749.4,18857.3,41621.9,22232.9,550941.1,554077.1,-98.5,553978.6,5181.9,145948.1,399849.1,
2017,áW,2017Q4,5078.0,397.6,117820.6,13794.8,1379.4,2757.7,12576.6,5449.3,3256.3,10150.0,5342.8,17782.6,5672.4,7950.3,3068.0,17160.2,11543.1,17028.2,30121.1,71453.7,29369.9,13700.6,27255.4,23465.0,65255.9,43390.4,26798.1,18874.3,41747.8,22132.3,553909.7,557261.0,-2852.5,554408.5,5078.0,148376.9,400515.6,
2018,áT,2018Q1,4874.6,395.0,118321.2,13592.0,1474.9,2731.3,12633.4,5511.5,3047.0,9464.5,5568.1,17891.6,6556.5,8306.3,3167.6,16635.1,11803.4,17109.7,30070.8,69690.8,28984.8,13742.5,27428.3,23120.2,65087.3,43555.4,26823.0,18869.7,42768.9,22204.1,552847.9,556294.4,-1576.2,554718.2,4874.6,148809.4,399371.7,
2018,áU,2018Q2,4812.8,404.4,118938.5,13677.2,1497.7,2744.6,12878.5,5420.8,3101.8,9375.5,5495.3,17765.4,6893.4,8316.7,3168.1,16941.9,11749.8,16851.8,29564.9,70707.8,28698.9,13652.4,27455.6,23201.6,65481.8,43487.2,26887.3,18923.5,42266.0,21966.2,552976.9,556155.1,1026.8,557181.9,4812.8,148918.2,399514.0,
2018,áV,2018Q3,4758.0,405.4,118250.1,13774.3,1494.8,2705.0,13107.0,5473.1,3149.0,9143.8,5311.9,18161.4,6763.2,8419.7,3099.1,15939.5,11790.6,17228.0,29517.5,69417.6,28508.9,13563.9,27577.9,23258.0,65480.6,43868.6,26946.2,18901.3,42416.9,21748.3,551511.2,554591.5,-593.8,553997.7,4758.0,148201.9,398817.7,
2018,áW,2018Q4,4761.9,387.8,119148.8,13395.2,1495.1,2691.9,13203.8,5333.3,3104.8,8943.0,5608.9,18038.1,6600.5,8460.4,3248.2,17285.7,11914.8,16767.1,29268.6,70273.5,29098.9,13622.6,27936.7,23032.4,65555.1,43706.7,26910.1,18899.6,42893.1,21914.8,553941.4,556719.2,-3851.5,552867.7,4761.9,148855.2,400538.8,
2019,áT,2019Q1,5136.0,382.3,116848.6,13679.8,1487.4,2665.3,14075.6,5162.1,3011.5,8630.0,5317.4,17681.9,6297.6,8005.5,2909.2,16326.3,11860.3,16606.0,29576.8,68642.1,29300.6,12728.9,27806.7,22861.5,66024.7,43672.5,27051.6,18924.8,43087.2,22422.8,551152.3,554071.5,17.9,554089.5,5136.0,146935.3,399069.5,
2019,áU,2019Q2,4989.5,387.1,118877.4,13685.1,1479.1,2681.6,13823.0,5399.5,2974.7,8904.7,5329.5,17811.7,6282.7,8297.2,3237.0,17282.9,11960.7,16806.9,29740.0,69370.7,28940.5,12995.6,27978.5,22817.0,66099.0,44210.6,27048.8,19015.5,43369.3,22478.5,555113.4,558101.6,-1218.2,556883.4,4989.5,149126.6,401053.5,
2019,áV,2019Q3,4955.8,377.0,117814.2,13536.5,1480.8,2724.7,13905.0,5344.6,2893.6,8647.6,5314.9,17828.0,6638.5,8406.7,3126.9,16308.7,11900.7,16724.9,29238.3,69655.3,28445.9,12820.0,28109.4,22910.4,66096.5,45005.6,27111.6,19017.4,43506.0,22226.5,553817.5,557052.1,373.3,557425.4,4955.8,147509.5,401471.7,
2019,áW,2019Q4,4961.4,361.7,112743.8,13494.0,1432.6,2516.1,13460.1,5267.5,2778.3,8370.8,5165.4,16413.1,6507.7,8114.6,2894.1,14983.9,11440.5,16419.1,28782.0,64140.1,27812.1,12672.1,27600.7,22712.1,66011.6,44306.7,27093.9,18966.1,43797.8,21746.6,539637.1,543006.9,-1480.2,541526.7,4961.4,141929.8,392976.4,
2020,áT,2020Q1,4874.3,434.8,114522.1,12966.0,1384.1,2393.9,14435.7,5400.2,3061.5,8362.6,4785.1,16826.8,6704.6,7903.1,2752.3,16027.2,11697.1,15938.0,29277.9,67630.2,23870.5,9568.4,28147.9,23479.0,65897.0,46246.3,27119.9,18975.3,43669.2,21090.6,539294.0,542758.4,1705.8,544464.2,4874.3,144179.5,390859.5,
2020,áU,2020Q2,4748.0,304.9,99747.6,12453.9,1271.3,2107.7,14212.4,4681.5,2727.4,6637.8,4290.3,15014.9,6746.6,6880.1,2593.4,10447.0,9758.8,15799.2,29101.1,61439.5,18388.6,5491.0,27683.9,23603.0,65521.1,42043.4,27227.5,18679.4,42080.9,16908.8,496989.0,500819.1,2326.2,503145.3,4748.0,129252.3,363524.3,
2020,áV,2020Q3,4710.9,338.7,109340.2,12956.5,1239.8,2193.0,14602.3,4905.3,2801.1,7311.0,4717.4,15030.0,7518.2,7345.9,2833.3,15288.2,11042.5,16243.6,29039.2,64501.6,19830.5,8452.7,28319.3,23946.7,65691.4,43026.6,27296.9,18863.2,43855.7,19805.7,521389.2,524879.7,5164.1,530043.8,4710.9,138653.4,378716.6,
2020,áW,2020Q4,4943.8,377.1,115626.3,12421.2,1244.0,2281.4,14585.9,5175.0,2913.4,7951.5,5034.0,16843.8,6988.1,8288.6,3018.6,17511.4,11868.2,16366.4,29440.8,66644.0,21508.8,9272.4,28262.8,24304.1,65645.1,43897.1,27237.9,18902.8,44472.2,20409.5,535698.0,539219.8,85.3,539305.1,4943.8,145335.2,386046.1,
2021,áT,2021Q1,5156.0,335.9,119527.6,13062.8,1371.7,2414.7,14128.6,4998.6,3105.5,8939.5,5457.2,16765.0,8906.9,8606.2,3176.0,17301.7,11913.1,16372.0,29313.6,66631.4,21205.0,6506.5,28678.2,25003.0,64852.9,44320.2,27405.7,18851.9,44335.4,20061.0,537240.2,540595.6,423.0,541018.5,5156.0,149076.6,383379.4,
2021,áU,2021Q2,5101.0,344.5,120758.9,13089.1,1400.7,2438.6,14209.3,4979.4,3113.0,9071.5,5290.2,17784.2,9186.9,8428.9,3123.4,17416.9,11983.4,16288.8,28977.3,66600.2,21115.7,6167.7,28273.3,25585.4,64612.5,44615.3,27483.3,18733.3,44886.8,19689.2,538242.4,541772.5,2651.3,544423.8,5101.0,149988.4,383317.8,
2021,áV,2021Q3,5088.4,342.9,118144.5,13083.6,1388.4,2431.0,14187.3,5014.2,3124.2,9144.6,5244.3,17817.9,9185.4,8355.3,2897.4,15097.7,11724.6,16160.2,28912.3,67437.7,20996.7,6066.9,28489.5,26098.7,64597.0,45369.7,27380.1,18702.7,45681.8,19607.5,538399.0,541674.9,207.3,541882.2,5088.4,147353.5,385896.5,
2021,áW,2021Q4,5042.1,325.7,120599.9,13010.2,1383.5,2468.7,14390.0,5429.8,3130.4,9136.7,5161.2,18968.5,9282.6,8575.0,2767.8,15980.8,11558.3,16471.9,28893.7,69569.0,22774.8,7904.1,28977.0,26864.9,64586.0,45308.8,27315.1,18764.0,45616.0,19893.9,548401.5,551396.2,-3038.1,548358.0,5042.1,149715.1,393537.1,
2022,áT,2022Q1,5152.3,306.2,119565.7,12806.0,1280.0,2359.4,14494.0,5576.0,3002.8,8539.1,5294.6,18718.2,8947.6,8716.1,2786.8,16312.3,11491.0,17124.3,27821.4,70224.1,22400.7,6604.3,28755.6,27668.0,64581.0,45083.4,27690.0,18762.7,45395.9,19693.9,545986.1,549092.9,-4026.8,545066.1,5152.3,147462.5,393222.2,
2022,áU,2022Q2,5346.1,321.1,120557.1,13060.3,1307.3,2399.9,14238.5,5854.8,3068.7,8676.8,5376.6,19093.7,8806.5,8618.7,2640.3,16396.7,11556.0,17328.4,27925.6,70291.9,23821.0,8385.1,29565.7,27718.4,64758.3,45155.3,27552.4,18825.2,46349.4,20084.7,553065.7,555970.7,-4866.7,551104.1,5346.1,148524.8,399023.0,
2022,áV,2022Q3,5298.9,292.2,121776.6,12976.3,1289.1,2394.2,14154.4,5815.4,2983.4,8366.4,5325.5,20214.0,8881.2,8679.1,2519.1,17433.3,11497.4,17158.9,28231.5,68374.1,23792.8,8314.8,29067.5,27870.8,64668.5,45175.9,27530.8,18813.5,46249.2,19783.8,551234.6,553963.9,-5176.8,548787.1,5298.9,149997.6,395868.5,
2022,áW,2022Q4,5362.0,271.5,120525.2,13206.4,1268.6,2351.6,14335.5,5728.7,2927.6,8381.5,5181.2,18741.3,8418.6,8891.0,2456.9,17824.7,11580.2,16964.3,28588.1,68231.2,24599.3,8721.3,29347.9,28199.7,64828.1,44958.8,27493.5,18802.0,46717.7,20091.1,552610.2,555700.5,-4895.4,550805.0,5362.0,149138.0,397983.2,
2023,áT,2023Q1,5440.8,264.0,122101.8,13311.2,1206.3,2284.3,15962.5,5022.5,2856.4,8893.7,5179.1,18989.6,8373.9,8685.0,2370.1,17801.7,11674.2,17743.8,29624.3,68087.2,25434.3,9336.0,29186.5,28704.7,65499.0,46735.3,27753.4,18912.9,47668.8,20203.7,561584.9,564214.1,-6662.8,557551.2,5440.8,151838.2,404184.3,
2023,áU,2023Q2,5446.9,270.8,123583.2,13203.6,1232.8,2278.9,16263.5,5245.0,2822.5,8906.7,5063.2,18517.1,8553.2,8707.2,2441.5,19411.4,11749.9,17841.3,29114.2,67421.3,25956.0,9626.1,29427.4,29173.0,65636.7,46632.7,26831.8,18859.4,47668.6,19976.9,562034.6,564253.4,-3844.2,560409.1,5446.9,152709.6,403801.1,
2023,áV,2023Q3,5297.4,285.7,120228.4,13076.1,1216.7,2219.3,15681.8,4917.7,2838.0,8620.0,4994.3,17934.4,8024.1,8124.0,2425.3,19009.7,11737.1,18093.0,28396.5,67657.6,25899.4,9952.1,29174.1,29412.4,65521.2,45931.8,26777.6,18826.0,47698.2,19786.3,557660.3,560152.8,-5547.9,554605.0,5297.4,148689.3,403383.1,
2023,áW,2023Q4,5229.1,293.9,121250.3,12989.8,1212.1,2177.0,15685.9,4855.0,2760.3,8483.1,5024.9,17962.2,8370.5,8625.9,2473.3,19711.2,11702.7,17829.2,27803.1,66839.2,25801.2,9739.6,28833.0,29305.2,65566.1,46325.1,26844.1,18872.2,47718.2,19690.4,556560.9,559216.6,-3693.3,555523.4,5229.1,149017.6,402063.0,
2024,áT,2024Q1,5176.2,323.7,115693.6,13016.2,1126.1,2185.7,15359.6,4777.7,2758.1,8199.4,4721.8,17298.7,8287.9,8133.1,2398.1,17022.7,11052.7,17745.9,27492.7,66650.7,26039.0,9427.7,28799.9,29859.6,65596.8,46039.5,26987.9,18894.5,48136.6,19647.4,551274.7,553182.5,-749.9,552432.6,5176.2,143285.0,402387.3,
2024,áU,2024Q2,5082.5,286.0,118894.3,13156.1,1210.6,2169.3,15288.0,4993.0,2755.9,8451.4,4834.6,17452.1,8546.5,8037.5,2329.0,18900.1,11425.0,17810.9,27693.1,67544.8,26002.7,9687.0,28751.1,29863.2,65754.8,45598.3,27273.4,19178.6,48035.3,19535.7,555721.5,558398.1,-2987.5,555410.6,5082.5,146577.5,403715.9,
2024,áV,2024Q3,5253.2,292.3,118877.2,13196.1,1207.8,2203.6,15881.7,4519.1,2745.2,8533.9,4866.5,16800.0,9017.2,7953.8,2409.8,18636.2,11618.7,18509.8,27886.9,68046.2,26090.5,9668.9,29025.7,30306.4,65792.5,45665.6,27339.1,19200.7,48294.6,19535.3,558421.2,560796.9,-3673.1,557123.8,5253.2,146777.4,406026.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÅiîıçlÅj,ÇPÅDîNó¶ä∑éZÇ≈ï\é¶ÇµÇƒÇ¢ÇÈÅB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ÇQÅDÅuìùåvè„ÇÃïsìÀçáÅvÇÕÅuçëì‡ëçê∂éYÅiéxèoë§ÅjÅvÅ|ÅuçáåvÅvÇ…ÇÊÇËãÅÇﬂÇƒÇ¢ÇÈÅB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ÇRÅDÅuçáåvÅvÇÕÅAÅuè¨åvÅvÅ{ÅuóAì¸ïiÇ…â€Ç≥ÇÍÇÈê≈ÅEä÷ê≈ÅvÅ|Åuëçéëñ{å`ê¨Ç…åWÇÈè¡îÔê≈ÅvÇ…ÇÊÇËãÅÇﬂÇƒÇ®ÇËÅiòAçΩï˚éÆÇ≈ìùçáÇµÇƒÇ¢ÇÈÅBÅjÅAîNéüêÑåvÇ…Ç®ÇØÇÈÅuçëì‡ëçê∂éYÅiïsìÀçáÇä‹Ç‹Ç∏ÅjÅvÇ…ëŒâûÇ∑ÇÈÅB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(note),1. Annualized.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2. ""Statistical discrepancy"" is calculated as ""Gross domestic product(Expenditure Approach)"" - ""Gross domestic product (not including statistical discrepancy).""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"3. ""Gross domestic product (not including statistical discrepancy)"" includes Taxes and duties on imports less Consumption taxes for gross capital formation in addition to ""Sub-total.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
